block,trial,s1_state,direction,response,rt,pair
3,37,TRUE,right,right,0.5997369289398193,268006
3,38,FALSE,left,left,0.7563331127166748,268006
3,39,FALSE,right,left,1.0239300727844238,268006
3,40,TRUE,left,right,0.7451431751251221,268006
3,41,FALSE,left,left,1.100627899169922,268006
3,42,TRUE,left,left,0.8692870140075684,268006
3,43,FALSE,left,left,0.8958380222320557,268006
3,44,FALSE,right,right,0.6119389533996582,268006
3,45,FALSE,left,left,0.7267880439758301,268006
3,46,TRUE,right,right,0.46401500701904297,268006
3,47,TRUE,left,right,0.5346438884735107,268006
3,48,FALSE,right,right,0.630504846572876,268006
3,49,TRUE,left,left,0.5902581214904785,268006
3,50,TRUE,left,left,0.9086601734161376,268006
3,51,FALSE,left,right,0.9831500053405762,268006
3,52,TRUE,left,left,0.8379878997802734,268006
3,53,TRUE,right,right,0.6686298847198486,268006
3,54,FALSE,right,left,0.9163579940795898,268006
3,55,FALSE,right,right,0.9256231784820556,268006
3,56,FALSE,left,left,0.9514729976654052,268006
3,57,FALSE,right,right,1.2025411128997805,268006
3,58,FALSE,left,left,1.115117073059082,268006
3,59,TRUE,right,right,0.7389430999755859,268006
3,60,FALSE,right,right,1.1999359130859375,268006
3,61,FALSE,left,left,0.7751400470733643,268006
3,62,FALSE,left,left,0.8573329448699951,268006
3,63,TRUE,right,right,0.7095811367034912,268006
3,64,TRUE,left,right,0.987157106399536,268006
3,65,FALSE,left,right,0.9560830593109132,268006
3,66,FALSE,left,right,1.064277172088623,268006
3,67,FALSE,right,left,1.0901260375976562,268006
3,68,TRUE,right,right,0.7219460010528564,268006
3,69,TRUE,right,right,0.6628580093383789,268006
3,70,TRUE,right,right,0.8162710666656494,268006
3,71,TRUE,right,right,0.7358810901641846,268006
3,72,FALSE,left,left,0.7766649723052979,268006
3,73,FALSE,left,right,1.0354268550872805,268006
3,74,FALSE,right,left,0.9855921268463136,268006
3,75,TRUE,left,left,0.6040701866149902,268006
3,76,FALSE,right,right,0.8147749900817871,268006
3,77,FALSE,right,right,1.0150561332702637,268006
3,78,TRUE,right,right,0.7891738414764404,268006
3,79,FALSE,left,left,0.7747581005096436,268006
3,80,TRUE,left,left,0.6941790580749512,268006
3,81,FALSE,left,left,1.0590298175811768,268006
3,82,TRUE,left,left,0.6427428722381592,268006
3,83,TRUE,left,left,0.9436521530151368,268006
3,84,FALSE,left,left,0.7664198875427246,268006
3,85,FALSE,left,left,0.9874420166015624,268006
3,86,TRUE,right,right,0.8227388858795166,268006
3,87,FALSE,right,right,1.013813018798828,268006
3,88,TRUE,right,right,0.7506029605865479,268006
3,89,FALSE,right,right,0.81768798828125,268006
3,90,TRUE,left,left,0.8312561511993408,268006
3,91,FALSE,right,right,1.0756869316101074,268006
3,92,TRUE,left,left,0.567561149597168,268006
3,93,TRUE,left,left,0.8152620792388916,268006
3,94,TRUE,right,right,0.7504558563232422,268006
3,95,FALSE,right,right,1.0942819118499756,268006
3,96,TRUE,left,left,0.6037280559539795,268006
3,97,TRUE,right,right,0.7341170310974121,268006
3,98,FALSE,right,right,0.9664552211761476,268006
3,99,FALSE,left,left,0.8993511199951172,268006
4,0,TRUE,right,right,0.6652610301971436,268006
4,1,TRUE,left,right,0.7045331001281738,268006
4,2,FALSE,left,left,0.6246819496154785,268006
4,3,FALSE,left,left,0.6824378967285156,268006
4,4,TRUE,left,right,0.75030517578125,268006
4,5,FALSE,left,left,0.6777920722961426,268006
4,6,TRUE,right,right,0.6921219825744629,268006
4,7,TRUE,right,right,0.7377128601074219,268006
4,8,FALSE,right,right,0.995574951171875,268006
4,9,FALSE,right,right,0.7991468906402588,268006
4,10,TRUE,left,left,1.6455512046813965,268006
4,11,TRUE,left,left,0.7040340900421143,268006
4,12,FALSE,left,left,0.9793198108673096,268006
4,13,TRUE,left,left,0.6250948905944824,268006
4,14,TRUE,right,right,0.672914981842041,268006
4,15,TRUE,left,right,0.5898098945617676,268006
4,16,FALSE,right,right,0.7290079593658447,268006
