condition,.thisRepN,.thisTrialN,.thisN,.thisIndex,block,trial,response,pair_id,chamber,threshold,
noise,0,21,21,15,6,21,8,929,2,0.01627791686074479,
signal,0,22,22,72,6,22,8,929,2,0.01627791686074479,
signal,0,23,23,6,6,23,7,929,2,0.01627791686074479,
signal,0,24,24,76,6,24,7,929,2,0.01627791686074479,
noise,0,25,25,3,6,25,8,929,2,0.01627791686074479,
signal,0,26,26,70,6,26,7,929,2,0.01627791686074479,
signal,0,27,27,78,6,27,8,929,2,0.01627791686074479,
noise,0,28,28,1,6,28,8,929,2,0.01627791686074479,
signal,0,29,29,48,6,29,8,929,2,0.01627791686074479,
noise,0,30,30,73,6,30,8,929,2,0.01627791686074479,
noise,0,31,31,43,6,31,8,929,2,0.01627791686074479,
signal,0,32,32,46,6,32,8,929,2,0.01627791686074479,
noise,0,33,33,23,6,33,8,929,2,0.01627791686074479,
signal,0,34,34,38,6,34,8,929,2,0.01627791686074479,
noise,0,35,35,39,6,35,8,929,2,0.01627791686074479,
signal,0,36,36,62,6,36,8,929,2,0.01627791686074479,
noise,0,37,37,65,6,37,8,929,2,0.01627791686074479,
signal,0,38,38,22,6,38,8,929,2,0.01627791686074479,
noise,0,39,39,59,6,39,8,929,2,0.01627791686074479,
noise,0,40,40,47,6,40,8,929,2,0.01627791686074479,
signal,0,41,41,2,6,41,7,929,2,0.01627791686074479,
noise,0,42,42,69,6,42,8,929,2,0.01627791686074479,
noise,0,43,43,21,6,43,8,929,2,0.01627791686074479,
noise,0,44,44,61,6,44,8,929,2,0.01627791686074479,
noise,0,45,45,35,6,45,8,929,2,0.01627791686074479,
noise,0,46,46,63,6,46,8,929,2,0.01627791686074479,
signal,0,47,47,24,6,47,8,929,2,0.01627791686074479,
signal,0,48,48,18,6,48,7,929,2,0.01627791686074479,
noise,0,49,49,19,6,49,8,929,2,0.01627791686074479,
signal,0,50,50,8,6,50,7,929,2,0.01627791686074479,
noise,0,51,51,13,6,51,8,929,2,0.01627791686074479,
signal,0,52,52,64,6,52,7,929,2,0.01627791686074479,
signal,0,53,53,52,6,53,7,929,2,0.01627791686074479,
noise,0,54,54,53,6,54,8,929,2,0.01627791686074479,
signal,0,55,55,66,6,55,8,929,2,0.01627791686074479,
signal,0,56,56,26,6,56,7,929,2,0.01627791686074479,
noise,0,57,57,57,6,57,8,929,2,0.01627791686074479,
signal,0,58,58,4,6,58,7,929,2,0.01627791686074479,
signal,0,59,59,50,6,59,7,929,2,0.01627791686074479,
signal,0,60,60,42,6,60,7,929,2,0.01627791686074479,
signal,0,61,61,28,6,61,8,929,2,0.01627791686074479,
signal,0,62,62,36,6,62,8,929,2,0.01627791686074479,
noise,0,63,63,77,6,63,8,929,2,0.01627791686074479,
noise,0,64,64,51,6,64,8,929,2,0.01627791686074479,
signal,0,65,65,14,6,65,8,929,2,0.01627791686074479,
signal,0,66,66,44,6,66,8,929,2,0.01627791686074479,
signal,0,67,67,56,6,67,8,929,2,0.01627791686074479,
signal,0,68,68,12,6,68,7,929,2,0.01627791686074479,
signal,0,69,69,58,6,69,8,929,2,0.01627791686074479,
signal,0,70,70,0,6,70,8,929,2,0.01627791686074479,
signal,0,71,71,40,6,71,8,929,2,0.01627791686074479,
noise,0,72,72,25,6,72,8,929,2,0.01627791686074479,
noise,0,73,73,79,6,73,8,929,2,0.01627791686074479,
signal,0,74,74,74,6,74,8,929,2,0.01627791686074479,
signal,0,75,75,30,6,75,8,929,2,0.01627791686074479,
noise,0,76,76,55,6,76,8,929,2,0.01627791686074479,
signal,0,77,77,16,6,77,8,929,2,0.01627791686074479,
signal,0,78,78,34,6,78,8,929,2,0.01627791686074479,
signal,0,79,79,20,6,79,8,929,2,0.01627791686074479,
